日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,チョコ効果カカオ86,,"アオキスーパー 豊明店",JPY,0,598,0,0,598,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,たまねぎ,"商品数量 * 3","アオキスーパー 豊明店",JPY,0,114,0,0,114,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,"たまねぎまと（   3個）",,"アオキスーパー 豊明店",JPY,0,-14,0,0,-14,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,子育て応援対象,,"アオキスーパー 豊明店",JPY,0,4016,0,0,4016,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,"子育て応援割        5%",,"アオキスーパー 豊明店",JPY,0,-201,0,0,-201,常に集計に含める
2026-06-17,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,-3711,0,0,-3711,常に集計に含める
2026-06-17,payment,β.5C.日用雑貨,消耗品,スマートレシート,-,フラワー3倍8RW,,"アオキスーパー 豊明店",JPY,0,758,0,0,758,常に集計に含める
2026-06-17,payment,β.5C.日用雑貨,消耗品,スマートレシート,-,子育て応援対象,,"アオキスーパー 豊明店",JPY,0,758,0,0,758,常に集計に含める
2026-06-17,payment,β.5C.日用雑貨,消耗品,スマートレシート,-,"子育て応援割        5%",,"アオキスーパー 豊明店",JPY,0,-38,0,0,-38,常に集計に含める
2026-06-17,payment,β.5C.日用雑貨,消耗品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,-686,0,0,-686,常に集計に含める
2026-06-17,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,4120,0,0,4120,集計に含めない
2026-06-17,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,792,0,0,792,集計に含めない
2026-06-17,payment,α.13.1F.生命保険,アクサ生命,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アクサ生命保険,JPY,0,20000,0,0,20000,常に集計に含める
2026-06-18,payment,β.7C.医療費,病院代,お財布,-,今回請求額,,川原医院,JPY,0,610,0,0,610,常に集計に含める
2026-06-18,payment,β.7C.医療費,病院代,お財布,-,前回請求額,,川原医院,JPY,0,0,0,0,0,常に集計に含める
2026-06-18,payment,β.7C.医療費,薬代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,不明,,"キョーワ薬局 鹿山店",JPY,0,2720,0,0,2720,常に集計に含める
2026-06-18,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,2720,2720,常に集計に含める
2026-06-18,payment,β.7C.医療費,薬代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"キョーワ薬局鹿山店 愛知県 名古屋市緑",JPY,0,2720,0,0,2720,集計に含めない
2026-06-19,income,0.1給与所得_真治,-,-,★名古屋銀行(生活子ども),,,給与,JPY,150000,0,0,0,150000,常に集計に含める
2026-06-19,income,0.1給与所得_真治,-,-,★東海労金(生活こども),,,"ミツビシジユウコウギヨウ 給与",JPY,80000,0,0,0,80000,常に集計に含める
2026-06-19,income,0.1給与所得_真治,-,-,★住信SBIネット銀行(その他出費),,,"給与*ミツビシジユウコウギヨウ 給与",JPY,279432,0,0,0,279432,常に集計に含める
2026-06-19,income,H.株売却,-,-,"★住信 SBI ネット銀行 SBIハイブリッド預金",,,"振替 SBI証券",JPY,500000,0,0,0,500000,集計に含めない
2026-06-19,income,0.1給与所得_真治,-,-,★大垣共立銀行(生活インフラ),,,"ミツビシジユウコウギヨウ 給与",JPY,114000,0,0,0,114000,常に集計に含める
2026-06-19,payment,β.7C.医療費,薬代,Amazon.co.jp,-,"【指定第2類医薬品】イブクイック頭痛薬DX 60錠",,Amazon.co.jp,JPY,0,1540,0,0,1540,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,麺物語そうめん,,"アオキスーパー 豊明店",JPY,0,248,0,0,248,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,プラス糀糀美人,,"アオキスーパー 豊明店",JPY,0,398,0,0,398,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,プチッとうどん釜玉うどん,,"アオキスーパー 豊明店",JPY,0,218,0,0,218,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,アプリクーポン値引,,"アオキスーパー 豊明店",JPY,0,-20,0,0,-20,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,ピュアセレクトマヨネーズ,,"アオキスーパー 豊明店",JPY,0,198,0,0,198,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"F生あんぱん ほいっぷ",,"アオキスーパー 豊明店",JPY,0,108,0,0,108,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"シーキング フレッシュ",,"アオキスーパー 豊明店",JPY,0,118,0,0,118,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,にら,,"アオキスーパー 豊明店",JPY,0,78,0,0,78,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,水菜,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"伊賀屋食品 絹とうふ",,"アオキスーパー 豊明店",JPY,0,98,0,0,98,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,濃厚とうふ,,"アオキスーパー 豊明店",JPY,0,98,0,0,98,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,きゅうり（徳用）,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,トマト,,"アオキスーパー 豊明店",JPY,0,198,0,0,198,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,豚バラ肉スライス・米国産,"商品数量 * 2","アオキスーパー 豊明店",JPY,0,1064,0,0,1064,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,キャベツ（半切り）,,"アオキスーパー 豊明店",JPY,0,78,0,0,78,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"衣笠製麺 焼そば","商品数量 * 5","アオキスーパー 豊明店",JPY,0,190,0,0,190,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"粋 生姜天","商品数量 * 2","アオキスーパー 豊明店",JPY,0,216,0,0,216,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏モモ肉2枚入 国産",,"アオキスーパー 豊明店",JPY,0,734,0,0,734,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,豚小間切れ（中）,,"アオキスーパー 豊明店",JPY,0,437,0,0,437,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,子育て応援対象,,"アオキスーパー 豊明店",JPY,0,4775,0,0,4775,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,"子育て応援割        5%",,"アオキスーパー 豊明店",JPY,0,-239,0,0,-239,常に集計に含める
2026-06-19,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,-4413,0,0,-4413,常に集計に含める
2026-06-19,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),"三井住友カード プラチナ プラチナプリファード",-,,,ダイソー,JPY,0,1540,0,0,1540,常に集計に含める
2026-06-19,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,1540,0,0,1540,集計に含めない
2026-06-19,payment,β.5C.日用雑貨,雑貨/インテリア,"三井住友カード プラチナ プラチナプリファード",-,,,ニトリ,JPY,0,5389,0,0,5389,常に集計に含める
2026-06-19,payment,β.20.2S.ご褒美,ご褒美(経費以外),"三井住友カード プラチナ プラチナプリファード",-,,,尼ヶ坂サロン,JPY,0,1600,0,0,1600,常に集計に含める
2026-06-19,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,4898,0,0,4898,集計に含めない
2026-06-20,balance,-,-,-,"住信 SBI ネット銀行 代表口座 米ドル普通",,,-,JPY,0,0,0,1,1,常に集計に含める
2026-06-20,balance,-,-,-,"Amazon.co.jp カード",,,-,JPY,0,0,0,1034,1034,常に集計に含める
2026-06-20,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,15333,15333,常に集計に含める
2026-06-21,transfer,-,-,★住信SBIネット銀行(その他出費),"★PayPay銀行 普通預金 ****600",,,"振込 マツノ マサハル",JPY,0,0,150000,0,150000,集計に含めない
2026-06-21,balance,-,-,-,★住信SBIネット銀行(その他出費),,,-,JPY,0,0,0,150000,150000,常に集計に含める
2026-06-21,income,0.4利息,-,-,★住信SBIネット銀行(その他出費),,,利息,JPY,156,0,0,0,156,常に集計に含める
2026-06-21,payment,β.11.2F.維持(他生活インフラ),その他税,★住信SBIネット銀行(その他出費),-,,,国税,JPY,0,23,0,0,23,常に集計に含める
2026-06-21,payment,β.11.2F.維持(他生活インフラ),その他税,★住信SBIネット銀行(その他出費),-,,,地方税,JPY,0,7,0,0,7,常に集計に含める
2026-06-21,transfer,-,-,★住信SBIネット銀行(その他出費),"★PayPay銀行 普通預金 ****600",,,振込*カ）リビングサポートマツ,JPY,0,0,150000,0,150000,集計に含めない
2026-06-21,balance,-,-,"★PayPay銀行 普通預金 ****600",-,,,-,JPY,0,0,0,150000,150000,常に集計に含める
2026-06-21,income,0.4利息,-,-,"★住信 SBI ネット銀行 SBIハイブリッド預金",,,利息,JPY,76,0,0,0,76,常に集計に含める
2026-06-21,payment,β.11.2F.維持(他生活インフラ),その他税,"★住信 SBI ネット銀行 SBIハイブリッド預金",-,,,国税,JPY,0,11,0,0,11,常に集計に含める
2026-06-21,payment,β.11.2F.維持(他生活インフラ),その他税,"★住信 SBI ネット銀行 SBIハイブリッド預金",-,,,地方税,JPY,0,3,0,0,3,常に集計に含める
2026-06-21,transfer,-,-,★住信SBIネット銀行(その他出費),"★住信 SBI ネット銀行 SBIハイブリッド預金",,,SBIハイブリッド預金,JPY,0,0,33330,0,33330,集計に含めない
2026-06-21,transfer,-,-,"★住信 SBI ネット銀行 SBIハイブリッド預金",★住信SBIネット銀行(その他出費),,,"普通 代表口座",JPY,0,0,500000,0,500000,集計に含めない
2026-06-22,payment,α.B.C.投資,積立定期_名銀,★名古屋銀行(生活子ども),-,,,ツミテイ,JPY,0,10000,0,0,10000,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,味わい納豆,,"hallo! FOODS",JPY,0,88,0,0,88,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-9,0,0,-9,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,酪農牛乳,,"hallo! FOODS",JPY,0,228,0,0,228,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-23,0,0,-23,常に集計に含める
2026-06-22,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,サラサ0.5が,,"hallo! FOODS",JPY,0,110,0,0,110,常に集計に含める
2026-06-22,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-11,0,0,-11,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,サピア保存袋,,"hallo! FOODS",JPY,0,98,0,0,98,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,割引,,"hallo! FOODS",JPY,0,-10,0,0,-10,常に集計に含める
2026-06-22,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,471,471,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,カルピスソーダ涼みレモン,,"アオキスーパー 豊明店",JPY,0,118,0,0,118,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,豚肉小間切れ,,"アオキスーパー 豊明店",JPY,0,390,0,0,390,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏ムネ肉1枚入 国産",,"アオキスーパー 豊明店",JPY,0,280,0,0,280,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏ムネ肉1枚入 国産",,"アオキスーパー 豊明店",JPY,0,354,0,0,354,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,オレオバニラメガパック,,"アオキスーパー 豊明店",JPY,0,368,0,0,368,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,アプリクーポン値引,,"アオキスーパー 豊明店",JPY,0,-100,0,0,-100,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,洗いごぼう,,"アオキスーパー 豊明店",JPY,0,150,0,0,150,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,にら,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,水菜,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-06-22,payment,β.2C.食費,食料品,スマートレシート,-,アボカド,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
